
MA|270025|广发行业领先混合A	混合型|2, 9, 59|8.20512
MACD|270025|广发行业领先混合A	混合型|5, 26, 15|0.0
MA|270028|广发制造业精选混合	混合型|2, 6, 46|0.55866
MACD|270028|广发制造业精选混合	混合型|16, 26, 13|0.0
MA|270027|广发全球农业指数	QDII-指数|2, 17, 54|2.50809
MACD|270027|广发全球农业指数	QDII-指数|4, 21, 9|2.19256
MA|270044|广发双债添利债券A	债券型|5, 19, 44|2.33871
MACD|270044|广发双债添利债券A	债券型|4, 21, 5|2.07336
MA|270006|广发策略优选	混合型|5, 12, 55|2.23843
MACD|270006|广发策略优选	混合型|9, 22, 16|8.38594
MA|270045|广发双债添利债券C	债券型|4, 19, 57|2.1987
MACD|270045|广发双债添利债券C	债券型|3, 30, 5|1.76328
MA|162719|广发道琼斯石油指数A	QDII-指数|5, 18, 32|10.05345
MACD|162719|广发道琼斯石油指数A	QDII-指数|3, 33, 5|10.27079
MA|270048|广发纯债债券A	债券型|2, 9, 11|0.0
MACD|270048|广发纯债债券A	债券型|4, 33, 20|-0.25338
MA|270049|广发纯债债券C	债券型|2, 9, 7|-0.00854
MACD|270049|广发纯债债券C	债券型|16, 21, 10|0.0
MA|270022|广发内需增长	混合型|5, 8, 9|0.41537
MACD|270022|广发内需增长	混合型|4, 28, 19|3.84968
MA|270029|广发聚财信用债券A	债券型|4, 11, 55|0.62893
MACD|270029|广发聚财信用债券A	债券型|3, 36, 5|1.53218
MA|270030|广发聚财信用债券B	债券型|5, 15, 14|0.53832
MACD|270030|广发聚财信用债券B	债券型|3, 30, 5|1.27757
MA|162703|广发小盘成长混合(LOF)	混合型|2, 6, 13|0.15417
MACD|162703|广发小盘成长混合(LOF)	混合型|3, 36, 17|16.07934
MA|270008|广发核心精选混合	混合型|2, 9, 21|1.3269
MACD|270008|广发核心精选混合	混合型|3, 26, 7|2.23394
MA|270026|广发中小板300联接	联接基金|2, 9, 8|-1.47176
MACD|270026|广发中小板300联接	联接基金|3, 37, 6|5.50068
MA|270005|广发聚丰混合	混合型|2, 7, 40|1.0468
MACD|270005|广发聚丰混合	混合型|5, 30, 19|1.4657
MA|501303|广发恒生中型股指数A	none|3, 8, 9|5.26208
MACD|501303|广发恒生中型股指数A	none|16, 26, 17|0.0
MA|004119|广发创新驱动灵活配置混合	混合型|5, 9, 7|5.21415
MACD|004119|广发创新驱动灵活配置混合	混合型|3, 26, 7|12.67661
MA|270009|广发增强债券	债券型|5, 9, 16|0.43867
MACD|270009|广发增强债券	债券型|5, 26, 5|0.89029
MA|004243|广发道琼斯石油指数C	QDII-指数|5, 19, 36|9.97267
MACD|004243|广发道琼斯石油指数C	QDII-指数|3, 26, 6|10.04748
MA|162712|广发聚利债券(LOF)	债券型|3, 12, 8|0.76706
MACD|162712|广发聚利债券(LOF)	债券型|3, 30, 5|1.40935
MA|003745|广发多元新兴股票	股票型|5, 9, 18|1.67859
MACD|003745|广发多元新兴股票	股票型|3, 26, 7|4.92835
MA|002976|广发中证全指主要消费联接C	联接基金|3, 12, 40|6.18633
MACD|002976|广发中证全指主要消费联接C	联接基金|3, 36, 8|21.92601
MA|002987|广发沪深300ETF联接C	联接基金|5, 9, 57|9.83236
MACD|002987|广发沪深300ETF联接C	联接基金|9, 25, 9|18.17226
MA|002624|广发优企精选混合	混合型|3, 9, 30|22.22221
MACD|002624|广发优企精选混合	混合型|3, 26, 5|32.82629
MA|002979|广发中证全指金融地产联接C	联接基金|2, 6, 14|8.20811
MACD|002979|广发中证全指金融地产联接C	联接基金|20, 30, 7|21.42019
MA|162711|广发中证500ETF联接A	联接基金|2, 9, 8|-0.50599
MACD|162711|广发中证500ETF联接A	联接基金|3, 26, 6|6.36342
MA|002939|广发创新升级混合	混合型|3, 9, 58|0.86664
MACD|002939|广发创新升级混合	混合型|9, 21, 11|20.40406
MA|004855|广发中证全指汽车指数C	none|5, 9, 55|-1.88826
MACD|004855|广发中证全指汽车指数C	none|20, 26, 10|0.0
MA|002121|广发沪港深新起点股票	股票型|2, 9, 54|9.89323
MACD|002121|广发沪港深新起点股票	股票型|4, 26, 12|36.46479
MA|005402|广发资源优选股票	none|2, 9, 14|3.2046
MA|002863|金信深圳成长混合发起式	混合型|3, 9, 46|-0.18518
MACD|002863|金信深圳成长混合发起式	混合型|16, 26, 17|0.0
MA|164908|交银中证环境治理(LOF)	股票指数|2, 6, 52|4.26195
MACD|164908|交银中证环境治理(LOF)	股票指数|17, 26, 13|0.0
MA|501030|汇添富中证环境治理指数A	股票指数|4, 7, 52|4.12179
MACD|501030|汇添富中证环境治理指数A	股票指数|14, 26, 15|0.0
MA|501031|汇添富中证环境治理指数C	股票指数|4, 7, 52|4.15547
MACD|501031|汇添富中证环境治理指数C	股票指数|15, 26, 13|0.0
