日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-02-22,'399300,沪深300,3489.7567,3489.946,3473.524,3483.2008,3482.823,6.9337,0.1991,,10281599400,1.09232425841e+11,,
2017-02-21,'399300,沪深300,3482.823,3490.0855,3472.017,3475.0584,3471.3926,11.4304,0.3293,,11484200900,1.20675429543e+11,,
2017-02-20,'399300,沪深300,3471.3926,3472.6035,3421.6434,3421.6434,3421.4419,49.9507,1.4599,,13262886200,1.34681505159e+11,,
2017-02-17,'399300,沪深300,3421.4419,3457.5562,3419.6143,3443.6166,3440.9331,-19.4912,-0.5665,,11460003600,1.1803312967e+11,,
2017-02-16,'399300,沪深300,3440.9331,3440.9331,3418.3514,3421.8299,3421.7131,19.22,0.5617,,10827696200,1.01809767504e+11,,
2017-02-15,'399300,沪深300,3421.7131,3448.0322,3417.0811,3435.3882,3435.8042,-14.0911,-0.4101,,12764333800,1.24653179488e+11,,
2017-02-14,'399300,沪深300,3435.8042,3440.6748,3424.4028,3438.511,3436.275,-0.4708,-0.0137,,9480946500,98537165438.0,,
2017-02-13,'399300,沪深300,3436.275,3439.5432,3416.8746,3416.9168,3413.4868,22.7882,0.6676,,12014453800,1.25332998844e+11,,
2017-02-10,'399300,沪深300,3413.4868,3422.3256,3398.0295,3398.3173,3396.2924,17.1944,0.5063,,12376872000,1.21908580284e+11,,
2017-02-09,'399300,沪深300,3396.2924,3406.5888,3379.7872,3381.8992,3383.2878,13.0046,0.3844,,9755851500,1.02134228699e+11,,
2017-02-08,'399300,沪深300,3383.2878,3383.6859,3347.4302,3361.7811,3365.6849,17.6029,0.523,,7540287900,82869735773.3,,
2017-02-07,'399300,沪深300,3365.6849,3376.7099,3354.6251,3371.7695,3373.2051,-7.5202,-0.2229,,6375446200,69758178999.1,,
2017-02-06,'399300,沪深300,3373.2051,3381.3348,3358.7516,3368.1081,3364.4923,8.7128,0.259,,6852136000,73408134767.9,,
